AGO,LMI,101123851090.473,-2.58009724295775,9.83116860880564,3.88721337899017,42.6435667789148,1.01027418614362,6.7526805695908,11.6381105550182,28.1244845605733,-18.3955246223302,-24.7389010876382,25.245670718005,46.9809943249417,-5.24318505457681,27.2147084388277,-19.5369241816949,69.9064777186043,1.84246367310502,3770,28813463,24.4433078827485,-3.0509078026019,7.72399997711182,1571.27817489337,54233.8196868746,9538.52132312094
ALB,MHI,11883682170.8236,3.35000000000005,19.9067141794854,1.70000000000026,21.1307770677668,1.85792187551068,5.66195176278477,4.29999999999986,28.9234170998698,9.55486284602981,6.80995906675965,45.7458425718742,46.6747692426577,5.3217318028593,25.6771898476937,2.51874857965306,92.5449296424812,4.37652617806894,4320,2876101,16.715018944643,-7.57514917303153,15.2200002670288,5447.4296461249,13730.6688287584,13264.8026807538
ARG,HI,554860945013.62,-1.82254217028903,6.35390413957503,-4.53815894977147,22.1874978578954,-5.52942493474478,13.6009428617082,-5.19941824629092,12.5838323891873,5.29266934793135,5.72719237499264,13.5380814169803,55.8748106172993,0.198597282632178,17.0270224716302,-3.53011223498821,83.9272265549415,-0.825268611888418,12150,43847430,14.0873062329185,-2.64805834592845,8.69600009918213,305181.31225101,24227.3209284146,17668.9736640635
AUS,HI,1208039015868.395,2.82731051096303,2.4305798250667,-6.39097744360903,22.258261609396,0.811625844306477,6.06747151730172,-2.36202148702634,19.2530266256288,6.86528627377531,-0.134507077700903,21.5184465691816,68.2714069139385,3.65422457965532,25.295492177652,-4.18131522632343,76.9698675105628,3.13191555324831,54130,24210809,20.7140617637314,-3.40339873296012,5.71999979019165,79292.7371934666,141164.714408535,95480.0248183942
AUT,HI,390799991147.468,1.45091543821485,1.10158899771897,2.66138021888933,24.7109938009083,1.17067848325405,16.2069768397641,1.29132987519694,52.2618340403307,1.91540868438524,3.1409925805046,48.9051786808671,63.2605118663361,1.36976256810762,24.1181440245785,3.47954498132232,72.7057852641342,1.67502534355334,45850,8736668,26.2778059968934,2.49535837512345,6.01000022888184,28957.3076947278,99335.7323537197,87331.5565608742
BEL,HI,467545548764.571,1.41229201545339,0.61749191345839,-9.09447435959203,19.7909233893634,0.703243023081583,12.7422650265829,0.349411429841282,82.9377757420786,7.51720407031749,8.36422848513989,81.6069268870647,68.8538734960168,1.38969050177369,23.9515886339849,4.64887898232624,74.7175625110013,1.18142438458062,42640,11331422,24.2044038708826,-0.600899138872702,7.82999992370605,56860.366526747,111235.415551807,97683.8155550909
BEN,LI,8573159696.61128,3.96485991037314,23.2404164298103,10.7409006825285,20.131314956823,2.57539943609024,11.8739310190454,4.62812560573755,24.8278328737829,14.6869270312644,5.92141234304803,36.2628237785,47.5864599443661,4.06365594838158,24.587966374204,0.167444632182992,89.3142447945044,2.92476387673119,820,10872298,12.6877766607718,-9.43344644420728,2.54399991035461,1067.74574607075,2623.16119134216,2502.15169887306
BGD,LMI,221415188000.475,7.1134894741232,14.0455462197579,2.78626795010173,27.3461176033502,11.0937338429127,17.0302468647422,11.6908152010428,16.6497149603036,2.1967496434186,-7.09188462143744,21.3045813926876,53.6713010179276,6.24690070732845,29.6525653284138,8.90937215069245,75.0222507376373,3.39913311480554,1330,162951560,37.1161882683899,0.420654913693236,4.34999990463257,930.988995377682,3805.23658036561,3678.27654730225
BGR,MHI,53240950226.2443,3.9367581489791,4.05481780516307,5.33068737810929,24.4266440029746,3.95498479028456,14.4916604695634,5.96812763890446,63.97864655264,8.10669709831868,4.46105944759603,59.6651439498566,57.8009136300861,3.0748131465672,19.1440560926379,-4.62571052005134,76.5424413045788,3.2709676625486,7580,7127822,26.5017273557846,2.65344625517901,7.57000017166138,10199.6361302612,15367.1284219115,16939.35145454
BHR,HI,32152686170.2128,3.21593363864166,0.333018732924105,6.91554467564262,39.4262416445468,2.76915098503787,18.0816929858446,5.20937806043584,73.9663887650431,-3.98738262910798,-3.43593262632564,65.5871543772608,59.4289547628875,3.88361073037009,29.5743961036974,17.9908958485069,62.1284247949238,0.211544273194321,21330,1425171,23.8524460664333,-4.64290647765276,1.2150000333786,11842.4495298318,47921.8210547949,34552.3912947125
BHS,HI,11838800000,-1.6895498556456,0.880156772645876,5.19187358916477,12.3255735378586,5.14431393972504,3.16163800385174,42.037037037037,35.8085278913403,-1.60149054746054,1.40427777101344,37.6778051829577,76.7696050275366,-0.30315666099419,24.7229448930635,-0.154893335633375,76.3151670777443,-2.4095203419644,27850,391232,23.0370353532106,-9.34463701558621,12.6999998092651,10592.6896698413,49687.332968424,50808.0430489734
BIH,MHI,16911088173.7458,3.14406999762494,6.37022564342162,7.59915144095326,23.1666265056816,4.68872621544082,12.3708821542921,5.38680471720028,35.5292746825763,9.32626710709226,6.69371646702695,52.2324663855899,55.473228787684,2.02950053988506,19.6249159085828,10.8068058527471,100.867674598698,1.79470143663951,4950,3516816,11.1380226442228,-4.65235830453249,25.0599994659424,6036.97537524968,12611.9213254066,20607.8508539419
BLR,MHI,47749057078.1997,-2.52644643552361,6.89528062433517,3.9369688151063,30.9584092512823,-4.66976346416355,20.1521869635278,-0.0500183075992169,62.5093471231924,2.59996276289691,-1.40011676722351,62.6999757764695,48.5229965560459,-2.50008532223222,26.4775827022928,-12.1681861514294,70.162929572718,-19.7480674541853,5630,9501534,26.5283139369556,-3.37577346786169,0.488000005483627,11630.9044423437,13125.4844876954,9319.17442093679
BLZ,MHI,1806646250,-0.588023649731511,10.2387503917826,-22.791506883987,13.8284791502487,1.4777195585586,6.50392405264727,-7.53825238235709,51.6839779785334,-9.67827590819678,1.59169331715307,60.5358962774256,62.8867245040361,5.76834469409965,21.184725565395,-0.592553713502085,89.6532096418986,5.44147663877573,4430,366954,10.2123375658627,-9.04749911200031,7.90999984741211,5262.01458707135,9244.21755187862,9887.37905627484
BOL,LMI,33941126193.9218,4.26391940393987,11.1718754576911,3.13345489551624,25.3263591503227,4.00836171088328,10.9842214139234,6.18482321057958,24.488005709998,-5.71434031757424,-4.1926714498825,31.9130288352972,49.8023324477813,5.56931313475633,21.0573615122827,9.86203878081227,86.3676616130164,3.13060041156041,3080,10887882,15.3122676441563,-5.69089798734018,3.05999994277954,1953.45888767166,7219.02751992954,4888.51858832597
BRA,MHI,1793989048409.287,-3.46816285562606,4.89138608590072,-4.3114692378482,18.2787914324856,-3.96007093571659,10.3085269326859,-5.5727592067886,12.4946188451866,1.91579365583279,-10.1612976861015,12.0796638879327,63.2304157085683,-2.60551051636523,15.3872398501635,-14.2854754487547,84.1978051925827,-3.46932927722364,8850,207652865,13.8779252449336,-1.32020278380633,11.6099996566772,11033.8148535476,25411.9517992942,21172.3725770909
